frequency,refcoef
1.2220000028610,-28.601322608728
1.2239999771118,-28.673862607797
1.2259999513626,-28.746999577042
1.2280000448227,-28.820716727626
1.2300000190735,-28.895004673054
1.2319999933243,-28.969863200879
1.2339999675751,-29.045298524166
1.2359999418259,-29.121324156132
1.2380000352859,-29.197964470975
1.2400000095367,-29.275247567271
1.2419999837875,-29.353208800477
1.2439999580383,-29.431888987103
1.2460000514984,-29.511334952685
1.2480000257492,-29.591597701170
1.2500000000000,-29.672729630511
1.2519999742508,-29.754786969265
1.2539999485016,-29.837824445118
1.2560000419617,-29.921899327835
1.2580000162125,-30.007067044260
1.2599999904633,-30.093376738056
1.2619999647141,-30.180877473704
1.2640000581741,-30.269613283492
1.2660000324249,-30.359619221500
1.2680000066757,-30.450926077503
1.2699999809265,-30.543556022387
1.2719999551773,-30.637521343187
1.2740000486374,-30.732826732396
1.2760000228882,-30.829466182735
1.2779999971390,-30.927422509368
1.2799999713898,-31.026670289623
1.2819999456406,-31.127170612092
1.2840000391006,-31.228876431201
1.2860000133514,-31.331729192953
1.2879999876022,-31.435660198875
1.2899999618530,-31.540592440140
1.2920000553131,-31.646440748059
1.2940000295639,-31.753110957237
1.2960000038147,-31.860504206255
1.2979999780655,-31.968516732496
1.2999999523163,-32.077039878328
1.3020000457764,-32.185964444519
1.3040000200272,-32.295181445104
1.3059999942780,-32.404581707276
1.3079999685287,-32.514062073636
1.3099999427795,-32.623522423198
1.3120000362396,-32.732870359427
1.3140000104904,-32.842023747735
1.3159999847412,-32.950908484661
1.3179999589920,-33.059464701245
1.3200000524521,-33.167641849229
1.3220000267029,-33.275408969299
1.3240000009537,-33.382744231777
1.3259999752045,-33.489644548648
1.3279999494553,-33.596120141485
1.3300000429153,-33.702197136973
1.3320000171661,-33.807915063844
1.3339999914169,-33.913328495732
1.3359999656677,-34.018501532492
1.3380000591278,-34.123511047506
1.3400000333786,-34.228443308602
1.3420000076294,-34.333388564850
1.3439999818802,-34.438445226698
1.3459999561310,-34.543710591918
1.3480000495911,-34.649284621467
1.3500000238419,-34.755262373900
1.3519999980927,-34.861736349098
1.3539999723434,-34.968789030364
1.3559999465942,-35.076493899733
1.3580000400543,-35.184912420660
1.3600000143051,-35.294092885967
1.3619999885559,-35.404063195048
1.3639999628067,-35.514838825517
1.3660000562668,-35.626412137575
1.3680000305176,-35.738757669605
1.3700000047684,-35.851825932784
1.3719999790192,-35.965550329669
1.3739999532700,-36.079837335587
1.3760000467300,-36.194578109682
1.3780000209808,-36.309638858823
1.3799999952316,-36.424870416656
1.3819999694824,-36.540104185656
1.3839999437332,-36.655159114134
1.3860000371933,-36.769839364698
1.3880000114441,-36.883943679965
1.3899999856949,-36.997262133497
1.3919999599457,-37.109584623285
1.3940000534058,-37.220705209811
1.3960000276566,-37.330422981771
1.3980000019073,-37.438550119945
1.3999999761581,-37.544913319773
1.4019999504089,-37.649358857217
1.4040000438690,-37.751758788475
1.4060000181198,-37.852012226146
1.4079999923706,-37.950047473427
1.4099999666214,-38.045826517548
1.4119999408722,-38.139343597570
1.4140000343323,-38.230628732514
1.4160000085831,-38.319746287364
1.4179999828339,-38.406791903985
1.4199999570847,-38.491893944736
1.4220000505447,-38.575208164544
1.4240000247955,-38.656915824298
1.4259999990463,-38.737217107804
1.4279999732971,-38.816330723901
1.4299999475479,-38.894482947454
1.4320000410080,-38.971907588005
1.4340000152588,-39.048841040720
1.4359999895096,-39.125512654286
1.4379999637604,-39.202142939974
1.4400000572205,-39.278940081757
1.4420000314713,-39.356090535054
1.4440000057220,-39.433759435938
1.4459999799728,-39.512085365923
1.4479999542236,-39.591178242101
1.4500000476837,-39.671116278708
1.4520000219345,-39.751939215426
1.4539999961853,-39.833658040109
1.4559999704361,-39.916244552614
1.4579999446869,-39.999633802353
1.4600000381470,-40.083725857572
1.4620000123978,-40.168388510365
1.4639999866486,-40.253454758548
1.4659999608994,-40.338729927479
1.4680000543594,-40.423994629689
1.4700000286102,-40.509005763565
1.4720000028610,-40.593505355716
1.4739999771118,-40.677225730633
1.4759999513626,-40.759891658362
1.4780000448227,-40.841234776393
1.4800000190735,-40.920991614512
1.4819999933243,-40.998916735835
1.4839999675751,-41.074789197727
1.4859999418259,-41.148415318792
1.4880000352859,-41.219637541516
1.4900000095367,-41.288341017978
1.4919999837875,-41.354457093079
1.4939999580383,-41.417961386118
1.4960000514984,-41.478886511924
1.4980000257492,-41.537310726831
1.5000000000000,-41.593365162382
1.5019999742508,-41.647225088535
1.5039999485016,-41.699115472780
1.5060000419617,-41.749294216091
1.5080000162125,-41.798056813052
1.5099999904633,-41.845723867815
1.5119999647141,-41.892634787082
1.5140000581741,-41.939144351175
1.5160000324249,-41.985609380975
1.5180000066757,-42.032385364292
1.5199999809265,-42.079816741580
1.5219999551773,-42.128233898793
1.5240000486374,-42.177942635755
1.5260000228882,-42.229218661447
1.5279999971390,-42.282307252306
1.5299999713898,-42.337411955553
1.5319999456406,-42.394696035434
1.5340000391006,-42.454277356868
1.5360000133514,-42.516223707484
1.5379999876022,-42.580554834289
1.5399999618530,-42.647237358832
1.5420000553131,-42.716187642930
1.5440000295639,-42.787270235918
1.5460000038147,-42.860298836567
1.5479999780655,-42.935038010857
1.5499999523163,-43.011208390250
1.5520000457764,-43.088485653086
1.5540000200272,-43.166512732213
1.5559999942780,-43.244898534522
1.5579999685287,-43.323228939301
1.5599999427795,-43.401074391630
1.5620000362396,-43.477999183982
1.5640000104904,-43.553569672519
1.5659999847412,-43.627368439664
1.5679999589920,-43.699001086526
1.5700000524521,-43.768108736429
1.5720000267029,-43.834379267683
1.5740000009537,-43.897554014507
1.5759999752045,-43.957440639516
1.5779999494553,-44.013915359227
1.5800000429153,-44.066928568424
1.5820000171661,-44.116508570161
1.5839999914169,-44.162759249072
1.5859999656677,-44.205860966144
1.5880000591278,-44.246061558881
1.5900000333786,-44.283673061318
1.5920000076294,-44.319061809832
1.5939999818802,-44.352636385339
1.5959999561310,-44.384840526397
1.5980000495911,-44.416139414509
1.6000000238419,-44.447007647421
1.6019999980927,-44.477917474115
1.6039999723434,-44.509328523650
1.6059999465942,-44.541677215001
1.6080000400543,-44.575365324905
1.6100000143051,-44.610751717070
1.6119999885559,-44.648146712624
1.6139999628067,-44.687801893733
1.6160000562668,-44.729905061590
1.6180000305176,-44.774577626461
1.6200000047684,-44.821864835161
1.6219999790192,-44.871739958558
1.6239999532700,-44.924094834118
1.6260000467300,-44.978745399621
1.6280000209808,-45.035426957881
1.6299999952316,-45.093799083205
1.6319999694824,-45.153443751120
1.6339999437332,-45.213876662998
1.6360000371933,-45.274550371563
1.6380000114441,-45.334860851499
1.6399999856949,-45.394161813048
1.6419999599457,-45.451776809470
1.6440000534058,-45.507013147438
1.6460000276566,-45.559181657570
1.6480000019073,-45.607612515827
1.6499999761581,-45.651676691636
1.6519999504089,-45.690803360521
1.6540000438690,-45.724504658125
1.6560000181198,-45.752383919594
1.6579999923706,-45.774159969216
1.6599999666214,-45.789671253860
1.6619999408722,-45.798885639777
1.6640000343323,-45.801903627756
1.6660000085831,-45.798953368647
1.6679999828339,-45.790384694634
1.6699999570847,-45.776657495179
1.6720000505447,-45.758327973844
1.6740000247955,-45.736025149909
1.6759999990463,-45.710439710245
1.6779999732971,-45.682299654929
1.6799999475479,-45.652348524184
1.6820000410080,-45.621329914789
1.6840000152588,-45.589969209433
1.6859999895096,-45.558955372883
1.6879999637604,-45.528928090672
1.6900000572205,-45.500469667443
1.6920000314713,-45.474090315106
1.6940000057220,-45.450222236416
1.6959999799728,-45.429215526318
1.6979999542236,-45.411329667297
1.7000000476837,-45.396734897647
1.7020000219345,-45.385505413429
1.7039999961853,-45.377623107987
1.7059999704361,-45.372975145016
1.7079999446869,-45.371356606258
1.7100000381470,-45.372470899232
1.7120000123978,-45.375935481564
1.7139999866486,-45.381287741822
1.7159999608994,-45.387991683378
1.7180000543594,-45.395443895942
1.7200000286102,-45.402987623749
1.7220000028610,-45.409926049187
1.7239999771118,-45.415535242182
1.7259999513626,-45.419082534157
1.7280000448227,-45.419846020037
1.7300000190735,-45.417134230605
1.7319999933243,-45.410303772070
1.7339999675751,-45.398787582815
1.7359999418259,-45.382104711346
1.7380000352859,-45.359883310839
1.7400000095367,-45.331874996433
1.7419999837875,-45.297958702944
1.7439999580383,-45.258151942123
1.7460000514984,-45.212611772215
1.7480000257492,-45.161620669101
1.7500000000000,-45.105588886266
1.7519999742508,-45.045035007559
1.7539999485016,-44.980569237864
1.7560000419617,-44.912875447358
1.7580000162125,-44.842694533087
1.7599999904633,-44.770799987700
1.7619999647141,-44.697979440777
1.7640000581741,-44.625018299038
1.7660000324249,-44.552680030108
1.7680000066757,-44.481696278787
1.7699999809265,-44.412749089692
1.7719999551773,-44.346463999255
1.7740000486374,-44.283400690578
1.7760000228882,-44.224045129494
1.7779999971390,-44.168806833689
1.7799999713898,-44.118014760017
1.7819999456406,-44.071912269179
1.7840000391006,-44.030657454632
1.7860000133514,-43.994319852235
1.7879999876022,-43.962880888495
1.7899999618530,-43.936237886310
1.7920000553131,-43.914194396368
1.7940000295639,-43.896472734901
1.7960000038147,-43.882707588037
1.7979999780655,-43.872454081252
1.7999999523163,-43.865188428487
1.8020000457764,-43.860315825771
1.8040000200272,-43.857176512855
1.8059999942780,-43.855056845001
1.8079999685287,-43.853196490424
1.8099999427795,-43.850809664729
1.8120000362396,-43.847094205941
1.8140000104904,-43.841254516718
1.8159999847412,-43.832520752971
1.8179999589920,-43.820170214344
1.8200000524521,-43.803546698964
1.8220000267029,-43.782087777126
1.8240000009537,-43.755340105769
1.8259999752045,-43.722978071379
1.8279999494553,-43.684818459043
1.8300000429153,-43.640826868700
1.8320000171661,-43.591124978472
1.8339999914169,-43.535984790569
1.8359999656677,-43.475829035065
1.8380000591278,-43.411213831608
1.8400000333786,-43.342815285167
1.8420000076294,-43.271412689655
1.8439999818802,-43.197869781116
1.8459999561310,-43.123111829560
1.8480000495911,-43.048107440148
1.8500000238419,-42.973851546019
1.8519999980927,-42.901342941641
1.8539999723434,-42.831578313679
1.8559999465942,-42.765531243004
1.8580000400543,-42.704149831226
1.8600000143051,-42.648345352177
1.8619999885559,-42.598988446716
1.8639999628067,-42.556906493195
1.8660000562668,-42.522883741859
1.8680000305176,-42.497658199045
1.8700000047684,-42.481925883463
1.8719999790192,-42.476340876086
1.8739999532700,-42.481518621372
1.8760000467300,-42.498040011426
1.8780000209808,-42.526453023754
1.8799999952316,-42.567274739191
1.8819999694824,-42.620996952230
1.8839999437332,-42.688086350390
1.8860000371933,-42.768988059445
1.8880000114441,-42.864126238555
1.8899999856949,-42.973904294400
1.8919999599457,-43.098707723133
1.8940000534058,-43.238897218569
1.8960000276566,-43.394813117835
1.8980000019073,-43.566763256644
1.8999999761581,-43.755021897610
1.9019999504089,-43.959816167747
1.9040000438690,-44.181316555916
1.9060000181198,-44.419615503750
1.9079999923706,-44.674708493383
1.9099999666214,-44.946458900097
1.9119999408722,-45.234568097325
1.9140000343323,-45.538517072468
1.9160000085831,-45.857516942763
1.9179999828339,-46.190427546285
1.9199999570847,-46.535677478797
1.9220000505447,-46.891157509722
1.9240000247955,-47.254117584861
1.9259999990463,-47.621049415349
1.9279999732971,-47.987593025791
1.9299999475479,-48.348470724149
1.9320000410080,-48.697504329037
1.9340000152588,-49.027729904525
1.9359999895096,-49.331675233628
1.9379999637604,-49.601805953312
1.9400000572205,-49.831139747023
1.9420000314713,-50.013961894750
1.9440000057220,-50.146501194995
1.9459999799728,-50.227444007775
1.9479999542236,-50.258130406422
1.9500000476837,-50.242390182628
1.9520000219345,-50.186054691393
1.9539999961853,-50.096286694835
1.9559999704361,-49.980859350344
1.9579999446869,-49.847532840044
1.9600000381470,-49.703583442145
1.9620000123978,-49.555508947468
1.9639999866486,-49.408895813941
1.9659999608994,-49.268389687473
1.9680000543594,-49.137748385111
1.9700000286102,-49.019928887659
1.9720000028610,-48.917182872530
1.9739999771118,-48.831158429604
1.9759999513626,-48.762980850161
1.9780000448227,-48.713318819100
1.9800000190735,-48.682435023273
1.9819999933243,-48.670208335967
1.9839999675751,-48.676147080546
1.9859999418259,-48.699377756192
1.9880000352859,-48.738619880805
1.9900000095367,-48.792145990754
1.9919999837875,-48.857727694769
1.9939999580383,-48.932581157643
1.9960000514984,-49.013309767107
1.9980000257492,-49.095864372583
2.0000000000000,-49.175530493449
2.0020000934601,-49.246979549008
2.0039999485016,-49.304380050803
2.0060000419617,-49.341623740493
2.0079998970032,-49.352639398884
2.0099999904633,-49.331812113524
2.0120000839233,-49.274445579895
2.0139999389648,-49.177205410927
2.0160000324249,-49.038464627617
2.0179998874664,-48.858464094283
2.0199999809265,-48.639265158097
2.0220000743866,-48.384492981528
2.0239999294281,-48.098938799768
2.0260000228882,-47.788097115838
2.0280001163483,-47.457714583509
2.0299999713898,-47.113421916825
2.0320000648499,-46.760456269201
2.0339999198914,-46.403499667369
2.0360000133514,-46.046594664594
2.0380001068115,-45.693137522651
2.0399999618530,-45.345908481501
2.0420000553131,-45.007132481967
2.0439999103546,-44.678545851893
2.0460000038147,-44.361472904861
2.0480000972748,-44.056890208235
2.0499999523163,-43.765487641507
2.0520000457764,-43.487722633572
2.0539999008179,-43.223861693029
2.0559999942780,-42.974020407227
2.0580000877380,-42.738192846586
2.0599999427795,-42.516271562261
2.0620000362396,-42.308071254032
2.0639998912811,-42.113343084741
2.0659999847412,-41.931784148517
2.0680000782013,-41.763049215421
2.0699999332428,-41.606754706000
2.0720000267029,-41.462485638953
2.0739998817444,-41.329799939441
2.0759999752045,-41.208228708112
2.0780000686646,-41.097280156760
2.0799999237061,-40.996440874592
2.0820000171661,-40.905176098790
2.0840001106262,-40.822931265255
2.0859999656677,-40.749129978363
2.0880000591278,-40.683181749680
2.0899999141693,-40.624475492044
2.0920000076294,-40.572386541903
2.0940001010895,-40.526275779594
2.0959999561310,-40.485495516355
2.0980000495911,-40.449387915530
2.0999999046326,-40.417296589695
2.1019999980927,-40.388561660866
2.1040000915527,-40.362536227828
2.1059999465942,-40.338583883041
2.1080000400543,-40.316089626387
2.1099998950958,-40.294469421234
2.1119999885559,-40.273170011549
2.1140000820160,-40.251684279894
2.1159999370575,-40.229553919928
2.1180000305176,-40.206377095518
2.1199998855591,-40.181815907570
2.1219999790192,-40.155596391264
2.1240000724792,-40.127516448930
2.1259999275208,-40.097444018539
2.1280000209808,-40.065320138093
2.1300001144409,-40.031153316623
2.1319999694824,-39.995020538244
2.1340000629425,-39.957058303123
2.1359999179840,-39.917458310265
2.1380000114441,-39.876463051192
2.1400001049042,-39.834351467350
2.1419999599457,-39.791437790180
2.1440000534058,-39.748056433101
2.1459999084473,-39.704559135382
2.1480000019073,-39.661301520613
2.1500000953674,-39.618637546754
2.1519999504089,-39.576913931586
2.1540000438690,-39.536461336685
2.1559998989105,-39.497588935397
2.1579999923706,-39.460580609081
2.1600000858307,-39.425689202772
2.1619999408722,-39.393135563925
2.1640000343323,-39.363102100162
2.1659998893738,-39.335735462210
2.1679999828339,-39.311138872555
2.1700000762939,-39.289379690274
2.1719999313354,-39.270482348736
2.1740000247955,-39.254430369174
2.1760001182556,-39.241168820682
2.1779999732971,-39.230602334710
2.1800000667572,-39.222601358905
2.1819999217987,-39.216998283393
2.1840000152588,-39.213595751052
2.1860001087189,-39.212165194707
2.1879999637604,-39.212451322722
2.1900000572205,-39.214178894818
2.1919999122620,-39.217052650805
2.1940000057220,-39.220763063712
2.1960000991821,-39.224996260209
2.1979999542236,-39.229432332220
2.2000000476837,-39.233755214240
2.2019999027252,-39.237656545432
2.2039999961853,-39.240844444325
2.2060000896454,-39.243045728885
2.2079999446869,-39.244011415037
2.2100000381470,-39.243528336093
2.2119998931885,-39.241411579142
2.2139999866486,-39.237519874252
2.2160000801086,-39.231750992830
2.2179999351501,-39.224046536445
2.2200000286102,-39.214392567003
2.2219998836517,-39.202816803736
2.2239999771118,-39.189391314453
2.2260000705719,-39.174227440757
2.2279999256134,-39.157473736152
2.2300000190735,-39.139310089637
2.2320001125336,-39.119943418137
2.2339999675751,-39.099605866909
2.2360000610352,-39.078544904541
2.2379999160767,-39.057019967783
2.2400000095367,-39.035295461737
2.2420001029968,-39.013636891345
2.2439999580383,-38.992302770021
2.2460000514984,-38.971545212377
2.2479999065399,-38.951596697176
2.2500000000000,-38.932673251888
2.2520000934601,-38.914970458303
2.2539999485016,-38.898655487336
2.2560000419617,-38.883867089308
2.2579998970032,-38.870716152467
2.2599999904633,-38.859280866979
2.2620000839233,-38.849606173574
2.2639999389648,-38.841706051334
2.2660000324249,-38.835559223555
2.2679998874664,-38.831110941444
2.2699999809265,-38.828276850300
2.2720000743866,-38.826939731022
2.2739999294281,-38.826957004927
2.2760000228882,-38.828154106150
2.2780001163483,-38.830339510504
2.2799999713898,-38.833294372007
2.2820000648499,-38.836787607835
2.2839999198914,-38.840573025866
2.2860000133514,-38.844395689067
2.2880001068115,-38.847997730335
2.2899999618530,-38.851119284353
2.2920000553131,-38.853509572313
2.2939999103546,-38.854925357122
2.2960000038147,-38.855141133503
2.2980000972748,-38.853949705542
2.2999999523163,-38.851169606669
2.3020000457764,-38.846647813299
2.3039999008179,-38.840261551021
2.3059999942780,-38.831922728395
2.3080000877380,-38.821580221523
2.3099999427795,-38.809216978713
2.3120000362396,-38.794855809116
2.3139998912811,-38.778552166483
2.3159999847412,-38.760398102538
2.3180000782013,-38.740514162572
2.3199999332428,-38.719052574951
2.3220000267029,-38.696185727788
2.3239998817444,-38.672111769199
2.3259999752045,-38.647038638497
2.3280000686646,-38.621188860037
2.3299999237061,-38.594790247344
2.3320000171661,-38.568069533470
2.3340001106262,-38.541254337778
2.3359999656677,-38.514559218044
2.3380000591278,-38.488191852241
2.3399999141693,-38.462340670125
2.3420000076294,-38.437179844084
2.3440001010895,-38.412856858135
2.3459999561310,-38.389500899569
2.3480000495911,-38.367212796039
2.3499999046326,-38.346065448575
2.3519999980927,-38.326108696581
2.3540000915527,-38.307360405466
2.3559999465942,-38.289811734882
2.3580000400543,-38.273427690456
2.3599998950958,-38.258145083532
2.3619999885559,-38.243876479686
2.3640000820160,-38.230511892864
2.3659999370575,-38.217918695980
2.3680000305176,-38.205946595530
2.3699998855591,-38.194429416273
2.3719999790192,-38.183188550556
2.3740000724792,-38.172035941427
2.3759999275208,-38.160779273801
2.3780000209808,-38.149223322656
2.3800001144409,-38.137176436855
2.3819999694824,-38.124452003503
2.3840000629425,-38.110877021599
2.3859999179840,-38.096290280481
2.3880000114441,-38.080547137371
2.3900001049042,-38.063527027420
2.3919999599457,-38.045131056862
2.3940000534058,-38.025285740938
2.3959999084473,-38.003948270958
2.3980000019073,-37.981100425436
2.4000000953674,-37.956754274067
2.4019999504089,-37.930951477400
2.4040000438690,-37.903760902575
2.4059998989105,-37.875276921110
2.4079999923706,-37.845617488091
2.4100000858307,-37.814922799971
2.4119999408722,-37.783350288019
2.4140000343323,-37.751072270108
2.4159998893738,-37.718272923112
2.4179999828339,-37.685145650233
2.4200000762939,-37.651881996586
2.4219999313354,-37.618679668333
2.4240000247955,-37.585729575856
2.4260001182556,-37.553217495018
2.4279999732971,-37.521318338841
2.4300000667572,-37.490194236284
2.4319999217987,-37.459992159651
2.4340000152588,-37.430840858090
2.4360001087189,-37.402851201561
2.4379999637604,-37.376112605790
2.4400000572205,-37.350691222060
2.4419999122620,-37.326632339737
2.4440000057220,-37.303956635423
2.4460000991821,-37.282662503761
2.4479999542236,-37.262724607842
2.4500000476837,-37.244095374059
2.4519999027252,-37.226706413887
2.4539999961853,-37.210468090179
2.4560000896454,-37.195273299706
2.4579999446869,-37.180997899415
2.4600000381470,-37.167503167092
2.4619998931885,-37.154637204261
2.4639999866486,-37.142239826382
2.4660000801086,-37.130144410080
2.4679999351501,-37.118179664829
2.4700000286102,-37.106173072623
2.4719998836517,-37.093957437606
2.4739999771118,-37.081368647243
2.4760000705719,-37.068254259388
2.4779999256134,-37.054470126079
2.4800000190735,-37.039891686832
2.4820001125336,-37.024406638443
2.4839999675751,-37.007926537116
2.4860000610352,-36.990380487867
2.4879999160767,-36.971723794441
2.4900000095367,-36.951932723032
2.4920001029968,-36.931007100677
2.4939999580383,-36.908972445216
2.4960000514984,-36.885875627844
2.4979999065399,-36.861785713560
2.5000000000000,-36.836791520472
2.5020000934601,-36.810999281746
2.5039999485016,-36.784533654740
2.5060000419617,-36.757528107643
2.5079998970032,-36.730130162088
2.5099999904633,-36.702492198417
2.5120000839233,-36.674770231231
2.5139999389648,-36.647123697775
2.5160000324249,-36.619707922841
2.5179998874664,-36.592673935476
2.5199999809265,-36.566165995320
2.5220000743866,-36.540317089694
2.5239999294281,-36.515249031418
2.5260000228882,-36.491068575259
2.5280001163483,-36.467865744320
2.5299999713898,-36.445715932135
2.5320000648499,-36.424673284645
2.5339999198914,-36.404772978479
2.5360000133514,-36.386031974286
2.5380001068115,-36.368445317762
2.5399999618530,-36.351989201469
2.5420000553131,-36.336620129304
2.5439999103546,-36.322275855354
2.5460000038147,-36.308876628165
2.5480000972748,-36.296326399950
2.5499999523163,-36.284514106791
2.5520000457764,-36.273315344665
2.5539999008179,-36.262596139113
2.5559999942780,-36.252212275688
2.5580000877380,-36.242016122655
2.5599999427795,-36.231854253857
2.5620000362396,-36.221574526476
2.5639998912811,-36.211025058321
2.5659999847412,-36.200063011040
2.5680000782013,-36.188548508809
2.5699999332428,-36.176356335858
2.5720000267029,-36.163374535072
2.5739998817444,-36.149503593136
2.5759999752045,-36.134666312205
2.5780000686646,-36.118801706321
2.5799999237061,-36.101869071047
2.5820000171661,-36.083852065168
2.5840001106262,-36.064754195707
2.5859999656677,-36.044602430563
2.5880000591278,-36.023444515252
2.5899999141693,-36.001349165536
2.5920000076294,-35.978402620756
2.5940001010895,-35.954712327771
2.5959999561310,-35.930398751677
2.5980000495911,-35.905594767530
2.5999999046326,-35.880448603404
2.6019999980927,-35.855110550291
2.6040000915527,-35.829740667588
2.6059999465942,-35.804500941947
2.6080000400543,-35.779553597028
2.6099998950958,-35.755057769799
2.6119999885559,-35.731166550245
2.6140000820160,-35.708027484734
2.6159999370575,-35.685777694205
2.6180000305176,-35.664544385547
2.6199998855591,-35.644438815059
2.6219999790192,-35.625560839578
2.6240000724792,-35.607993299442
2.6259999275208,-35.591802531245
2.6280000209808,-35.577037329501
2.6300001144409,-35.563729740684
2.6319999694824,-35.551894230452
2.6340000629425,-35.541527339293
2.6359999179840,-35.532608781631
2.6380000114441,-35.525101949896
2.6400001049042,-35.518954029019
2.6419999599457,-35.514097151059
2.6440000534058,-35.510453252429
2.6459999084473,-35.507930255984
2.6480000019073,-35.506426117834
2.6500000953674,-35.505831916799
2.6519999504089,-35.506033158196
2.6540000438690,-35.506910882656
2.6559998989105,-35.508345691793
2.6579999923706,-35.510219953284
2.6600000858307,-35.512417267409
2.6619999408722,-35.514829430865
2.6640000343323,-35.517357686321
2.6659998893738,-35.519909984696
2.6679999828339,-35.522412316451
2.6700000762939,-35.524801774331
2.6719999313354,-35.527031749021
2.6740000247955,-35.529077033806
2.6760001182556,-35.530925407952
2.6779999732971,-35.532591378703
2.6800000667572,-35.534104208551
2.6819999217987,-35.535514695377
2.6840000152588,-35.536892739373
2.6860001087189,-35.538330013624
2.6879999637604,-35.539934585051
2.6900000572205,-35.541827783651
2.6919999122620,-35.544149816537
2.6940000057220,-35.547055353023
2.6960000991821,-35.550704942710
2.6979999542236,-35.555274668970
2.7000000476837,-35.560941608355
2.7019999027252,-35.567891200006
2.7039999961853,-35.576310441097
2.7060000896454,-35.586385181453
2.7079999446869,-35.598301208861
2.7100000381470,-35.612237401006
2.7119998931885,-35.628369405158
2.7139999866486,-35.646862489530
2.7160000801086,-35.667873703049
2.7179999351501,-35.691548111358
2.7200000286102,-35.718018086641
2.7219998836517,-35.747403703625
2.7239999771118,-35.779806205250
2.7260000705719,-35.815315050041
2.7279999256134,-35.853999934504
2.7300000190735,-35.895916419159
2.7320001125336,-35.941098859325
2.7339999675751,-35.989564903336
2.7360000610352,-36.041315660122
2.7379999160767,-36.096330425826
2.7400000095367,-36.154573815642
2.7420001029968,-36.215989984551
2.7439999580383,-36.280507624926
